customer_tweet_id,customer_text,support_reply,intent,customer_time,support_time
1499979,Dear @115858 @AppleSupport If a software update will slow down an older model then you shouldn’t make it available to that model,@468238 We'd like to look into this with you. Please click here and meet us in DM. We'll take it from there:,performance_crash,2017-11-03 10:14:48+00:00,2017-11-03 15:05:33+00:00
1503975,"@AppleSupport i forgot my password, and now i dont use this number","@469075 We can help out. Are you referring to your Apple ID password? For help with resetting it, check out:",apple_id_account,2017-11-03 10:22:48+00:00,2017-11-03 16:14:00+00:00
1505576,@115858 @AppleSupport show that it’s connect with my wifi but in real it’s not you can see it in picture,@469420 We're here to help. Does this seem to happen on all Wi-Fi networks or just this one?,device_settings_features,2017-11-03 10:25:35+00:00,2017-11-03 16:28:26+00:00
1996662,@AppleSupport I have perfect internet connection but any movie in my library that I've rented won't play? Just a plain black screen?,@590401 Thanks for reaching out to us on this. Does the issue remain after a restart? Which device are you using? DM us:,performance_crash,2017-11-03 10:26:39+00:00,2017-11-03 16:16:25+00:00
1996713,"Whats the point in buying an @AppleSupport MacBook if every time you want to use it you have to plug in a mouse and keyboard, piece of crap😡",@590417 Are you having issues with your built in trackpad and keyboard? Let us know in DM and we'll work together to get it solved.,device_settings_features,2017-11-03 10:40:12+00:00,2017-11-03 16:17:00+00:00
1519910,"Erhm, @AppleSupport why do i need bluetooth when all i want to do is update some apps?",@230283 Let’s team up on this. Which iPad model and iOS version are you using?,device_settings_features,2017-11-03 10:40:41+00:00,2017-11-03 16:54:55+00:00
1452965,@AppleSupport Since the new update there is problems with iMessages :(,@472368 Messages are a great way to stay in touch. What specific issue are you having? Which device are you using?,messages_imessage,2017-11-03 10:42:48+00:00,2017-11-03 16:42:29+00:00
1505581,Why is the new update making my phone so #SLOW #drivingmemad @AppleSupport @115858,"@469421 We’d love to help. To start, send us a DM confirming which iPhone and iOS version you’re using.",performance_crash,2017-11-03 10:45:29+00:00,2017-11-03 16:27:51+00:00
1434227,@AppleSupport 10.3.3 (14G60),@452995 Is this happening with all blocked numbers or just a specific one? Reach out to us in a DM and we will continue there.,sim_cellular_network,2017-11-03 10:48:24+00:00,2017-11-03 16:38:32+00:00
1224380,@AppleSupport Since the update I can not play my music anymore from iPad to my wifi airport which is connected to my analog stereo installation. Help!,"@407244 We're here for you. Just to clarify, what happens when you try to play your music? Any errors or specific behaviors?",device_settings_features,2017-11-03 10:49:56+00:00,2017-11-03 16:38:00+00:00
1519213,Hey @AppleSupport can you PLEASE stop turning on my WiFi after i’ve turned it off 6 times!!!!!!,@472369 We made some changes to the way Wi-Fi works in Control Center. This article has the details:,device_settings_features,2017-11-03 10:58:17+00:00,2017-11-03 16:41:31+00:00
1996851,"@115858 @AppleSupport Apps don't work, freezes every second, landscape portrait doesn't respond, i aged before the selfie cam responded, keyboard doesn't respond",@590446 That's not the experience we expect from our latest iOS versions. Send us a DM with which device this occurs on and we'll assist.,performance_crash,2017-11-03 11:07:04+00:00,2017-11-03 16:43:08+00:00
1519218,"My notification screen in iOS 11 keeps crashing (displaying only background) 😡🤬😡 Halp, @AppleSupport!",@472371 Let's look at it together. Which version of iOS 11 do you have installed currently? Does this happen from the Home or Lock screen?,performance_crash,2017-11-03 11:07:26+00:00,2017-11-03 16:39:32+00:00
1997408,Why are my capital i’s not working for my keyboard or when i’m typing stuff out?! @115858 @AppleSupport,@590599 We'd be happy to look into what's going on. DM us which device and OS version you're using to get started.,device_settings_features,2017-11-03 11:29:43+00:00,2017-11-03 17:28:32+00:00
1997202,#WHY #ISNT #MY #SIRI #WORKING @115858 @AppleSupport @61697,@590543 Let's get this figured out. Which device are you using? DM us if the device is connected to Wi-Fi or cellular data?,device_settings_features,2017-11-03 11:37:58+00:00,2017-11-03 17:10:26+00:00
1452984,"@AppleSupport iPad update ❤️. iPhone update poor, phone crashes, system crazy slow, battery drains fast. Why push this update out? Apple has changed.","@590577 We want you to be able to enjoy your iPhone. Is it currently running iOS 11.1? Tell us in DM, and we’ll work together on this.",performance_crash,2017-11-03 11:39:50+00:00,2017-11-03 17:18:00+00:00
1510881,@AppleSupport upgraded to IOS 11.1 see what m getting to see and screen hanged i had to reboot the phone to get it back in usable condition,@470694 We appreciate you letting us know about this behavior. Do you know approximately how often this behavior occurs?,performance_crash,2017-11-03 11:43:14+00:00,2017-11-03 17:32:29+00:00
1997585,Hi @AppleSupport - can you please explain why my iPhone (and many others) has slowed down a lot and the battery is draining faster since 1/2,@590656 That's certainly not what we'd want you to experience. Please DM us which device and software you’re using.,performance_crash,2017-11-03 11:50:26+00:00,2017-11-03 17:30:40+00:00
1510853,ios 11.0.3 battery life only last few hours😡😡😡@AppleSupport,"@470683 We know how important battery life is, and we'd be happy to help. Can you give us some more details about what is happening?",battery_charging,2017-11-03 11:54:44+00:00,2017-11-03 17:37:00+00:00
1512174,This stupid updates killing my phone! So slow and battery drains so quick 💀 ..... @AppleSupport why do this?,@470976 We're here to help. What is the exact iOS version on your iPhone right now? (Settings &gt; General &gt; About),battery_charging,2017-11-03 11:59:31+00:00,2017-11-03 17:49:00+00:00
1510875,@AppleSupport my iPhone is reboot loop after updated 11.1 !! What is th solution ?,@470692 We want to look into this with you. DM us which model of iPhone you have to get started.,performance_crash,2017-11-03 12:02:41+00:00,2017-11-03 17:34:24+00:00
1510868,When is a fix being implemented for this “I” ➡️ I️ glitch? @AppleSupport,@470689 Have you updated to iOS 11.1? Let us know in DM.,performance_crash,2017-11-03 12:04:09+00:00,2017-11-03 17:35:32+00:00
1512156,@AppleSupport who do I contact for subscription support?,"@470970 For billing issues with subscriptions, you can each out to our iTunes Store team here:",purchases_billing,2017-11-03 12:35:25+00:00,2017-11-03 17:50:30+00:00
1513411,@AppleSupport iph 6s gets frozen screen 1x everyday. Can’t enter any app. 6s has never been to srvice cntr. Pls help. It’s getting worse 😩,@471173 Thanks for reaching out. We’ve received your DM and will continue with you there.,performance_crash,2017-11-03 12:39:55+00:00,2017-11-03 18:08:29+00:00
1514435,"@AppleSupport I’m a bit disappointed as I had an iPhone X in my basket with a 3 Nov shippping date but the upgrade program crashe, now 18th",@471394 Best bet would be to reach out to our Online Sales team about this.,performance_crash,2017-11-03 12:40:06+00:00,2017-11-03 18:15:38+00:00
1512114,Excuse me @AppleSupport why my phone slow AF after the new iOS update? 🤬,@470957 We can look into this together. Can you tell us the exact iOS version you're using?,performance_crash,2017-11-03 12:44:17+00:00,2017-11-03 17:57:00+00:00
1997785,"@AppleSupport Hi, why does my WiFi keep disconnecting when I use some apps? It’s really annoying me",@590710 We understand how important it is to stay connected to Wi-Fi. DM us using the link below. We're glad to look into this.,device_settings_features,2017-11-03 12:49:45+00:00,2017-11-03 18:14:00+00:00
1997799,@AppleSupport since updating to the “new iOS update” my phone is using far more battery and my apps keep crashing. Sort out your updates.,"@590716 We'd like to help. First, could you meet us in DM with the exact version of iOS you have? Check Settings &gt; General &gt; About",performance_crash,2017-11-03 12:53:42+00:00,2017-11-03 18:05:37+00:00
2066226,"@AppleSupport looks like there is some hoax email going out about ""billing information"" and ""penalties"" out there.",@611023 Thanks for contacting us. We'd like to look into this. Please send us a DM.,purchases_billing,2017-11-03 12:56:14+00:00,2017-11-03 18:17:28+00:00
1514426,I hate that I can’t turn my wifi &amp; Bluetooth off from the control center anymore. Who is responsible?? @115858 @AppleSupport,@471391 Thanks for reaching out! We'd recommend leaving feedback about that on our feedback page:,device_settings_features,2017-11-03 13:02:51+00:00,2017-11-03 18:17:00+00:00
1515397,@AppleSupport WiFi on my IPhone keeps randomly switching on after I updated my phone. Is there like some kind of way to fix it ?,@471590 We're here to help you. Did you disable your Wi-Fi in the Settings or Control Center? Let us know.,device_settings_features,2017-11-03 13:15:33+00:00,2017-11-03 18:32:33+00:00
1515395,@AppleSupport 2/2 and there was an alert sound that happened as well like an alarm.,"@471589 Try this, let's go to Settings &gt; Safari &gt; Clear Website History and Data. Then reboot and try again.",device_settings_features,2017-11-03 13:16:26+00:00,2017-11-03 18:33:00+00:00
1515386,"@AppleSupport Hi, since 09/27/17 I'm waiting for a refund. Polo Park-MB-CA didn't solve my problem. Somebody can help me?",@471586 We'd be happy to look into your situation. Please DM us here:,purchases_billing,2017-11-03 13:17:38+00:00,2017-11-03 18:36:29+00:00
1515372,"@AppleSupport can you point me to your policy on gift returns? Is it 14 days from purchase, or 14 days from when gift received?","@471580 Thanks for asking, we can certainly help you find this info. It's available right here:",purchases_billing,2017-11-03 13:18:34+00:00,2017-11-03 18:40:00+00:00
1516190,@AppleSupport why have you taken away auto brightness??😑,@471779 You can find it at Settings &gt; General &gt; Accessibility &gt; Display Accommodations &gt; Auto Brightness.,device_settings_features,2017-11-03 13:18:49+00:00,2017-11-03 18:48:00+00:00
1516203,I woke up at 7:30 this morning and had to be at work for 7:45... because the alarm on my phone hasn’t been working!! @AppleSupport whats up?,@471784 It's important that your alarms work properly. Let's take a look. Can you tell us the exact iOS version of your iPhone?,device_settings_features,2017-11-03 13:23:04+00:00,2017-11-03 18:45:31+00:00
370192,@AppleSupport To be clear - I have enough space for the iOS update and have made several attempts to download the update,@203675 We appreciate that information. DM us with the iOS version your iPhone is currently running and we'll continue there.,ios_update,2017-11-03 13:26:52+00:00,2017-11-03 18:47:29+00:00
370173,@AppleSupport battery life since installing iOS 11.1 is atrocious. How do I fix? Unable to use phone for more than 4 hours.,@203669 We'd like to help if you're noticing issues with your battery life. Send us a DM and we'll work on it from there:,battery_charging,2017-11-03 13:38:51+00:00,2017-11-03 18:56:30+00:00
1998282,That middle keyboard suggestion is so helpful. #iOS11 #iPhone8Plus @AppleSupport,@590849 We're here to help you. DM us and tell us the exact version of iOS you're running on your iPhone 8 Plus.,device_settings_features,2017-11-03 13:45:03+00:00,2017-11-03 19:02:29+00:00
1517063,"@AppleSupport taken over 4 hours so far to download apps on new iPhone X, so slow! Internet is running at 20Mbps, what’s going on? 😩",@471978 Let’s investigate this together. Has your iPhone been in range of the same Wi-Fi network this whole time?,apps_app_store,2017-11-03 13:51:27+00:00,2017-11-03 19:04:28+00:00
1509347,"Hey @AppleSupport, what’s up with this new keyboard glitch? It’s not just me.",@470338 Send us a DM with the device you're using and we'll take a closer look at this with you.,performance_crash,2017-11-03 14:07:28+00:00,2017-11-03 14:29:00+00:00
1720764,@AppleSupport I have severe battery drain issues with iOS 11.1 on a 6S+. At times my battery drains several % per minute. Any advice?,@520783 Thanks for reaching out to us. We'd like to help you and look into this further. Please DM us to continue working on this.,battery_charging,2017-11-03 14:14:13+00:00,2017-11-03 19:20:37+00:00
1720791,@520795 @AppleSupport Photo settings and crashing,@520794 We're here to help. Send us a DM with your device and we'll be more than happy to troubleshoot what's going on with your iPhone.,performance_crash,2017-11-03 14:15:30+00:00,2017-11-03 19:18:30+00:00
1998363,"@AppleSupport pls tell me why my battery dies after 2hrs of normal use when all apps are closed, location, fetch, etc are off 😡👎🏼",@590873 We'll be happy to help you maximize your battery life. Can you DM us the device model and exact OS version running?,battery_charging,2017-11-03 14:17:11+00:00,2017-11-03 19:23:01+00:00
1517847,@AppleSupport I updated carrier settings and now my phone doesn’t have service!,"@352053 We’ll do everything we can to help. To clarify, do you see no service or searching in the menu bar?",sim_cellular_network,2017-11-03 14:18:56+00:00,2017-11-03 19:21:35+00:00
1720814,My IphoneX has glitches and isnt working properly. Check b4 you buy. @115858 @AppleSupport @156471 @2310,@472137 Congrats on the new iPhone. Let us help you enjoy it as expected. DM us the details of your issue here:,performance_crash,2017-11-03 14:26:14+00:00,2017-11-03 19:26:01+00:00
1499992,Thank you new @115858 IOS autocorrect glitches for this new round of nightmares. I️ am stumped. @AppleSupport,"@468243 We can help, can you send us a DM of what device you're using?",performance_crash,2017-11-03 14:31:56+00:00,2017-11-03 15:03:31+00:00
1998365,@AppleSupport please fix the new screenshot and link share-to-message functions. Keep freezing my phone.,@590874 We'd be happy to look into this with you. Shoot us a DM with any details about what happens when you try these functions.,performance_crash,2017-11-03 14:33:05+00:00,2017-11-03 19:27:28+00:00
1998514,@AppleSupport I️ am TIED of these boxes popping up every time I️ type “I️”. Makes me look slow apple,@590917 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together.,performance_crash,2017-11-03 14:36:32+00:00,2017-11-03 19:42:01+00:00
1998558,@AppleSupport help us please I have forgotten a Bluetooth device by mistake can this be undone ??? 🙏,@590933 Let's look into this for you. This page should help: DM us if you have any issues.,device_settings_features,2017-11-03 14:39:39+00:00,2017-11-03 19:36:00+00:00
1509405,@AppleSupport Only chrome. Since latest ios update.,@470356 No worries. Let's work on this together in DM.,ios_update,2017-11-03 14:45:20+00:00,2017-11-03 19:40:29+00:00
1528789,"If Apple doesn’t fix this “question mark in my text” problem, I️ will consider an Android. $1000 phones and the keyboard doesn’t work?! @AppleSupport @115858",@474634 We're here to help. Send us a DM with the device and iOS version we're working with to get started.,device_settings_features,2017-11-03 14:47:04+00:00,2017-11-03 19:49:26+00:00
1528792,@AppleSupport please send another update my apps take forever to open i was fine with the update before this one 😒 my phone is freezing,@474635 Let's continue in DM.,performance_crash,2017-11-03 14:53:28+00:00,2017-11-03 19:49:00+00:00
1528767,Funny how IPhone X drops and I️ start having issues with my IPhone 7 random ass question marks and black screens @115858 @AppleSupport,@474629 We'd like to help. DM us with a bit more detail on what's going on and we'll go from there.,performance_crash,2017-11-03 14:54:23+00:00,2017-11-03 19:49:56+00:00
1528787,"Aye @AppleSupport @115858, Y’all need to fix this nonsense with the letter “I️” on our keyboards",@474633 We'd like to help. DM us and we'll get started.,device_settings_features,2017-11-03 14:56:24+00:00,2017-11-03 19:49:55+00:00
1528784,Dear @AppleSupport what is going on with the keyboard since the last update.,@474632 What's going on with your keyboard? DM us the details and we'll work together to get things sorted.,device_settings_features,2017-11-03 14:57:33+00:00,2017-11-03 19:49:55+00:00
1224395,"@AppleSupport I have iphone 6s and i'm on ios 10 and my battery life is so bad please help, i live in saudi arabia",@591669 We want to help. Send us a DM and we'll find the best options to help you get the most from your battery life.,battery_charging,2017-11-03 14:59:44+00:00,2017-11-03 20:08:00+00:00
1528765,"@AppleSupport how come iTunes says ""purchased"" on Taylor Swift's new song but it isn't appearing in music???",@284299 We're here to help. Let's make sure it's not hidden: Do these steps help?,purchases_billing,2017-11-03 15:00:37+00:00,2017-11-03 19:50:30+00:00
2010260,@AppleSupport PLEASE FIX THIS ANNOYING ASS GLITCH!!,@594436 We're here for you. What iOS version and model of iPhone are you using? Let's connect by DM to get started.,performance_crash,2017-11-03 15:02:32+00:00,2017-11-03 19:54:33+00:00
1530015,"@115858 @AppleSupport why is it, every-single-update released is worse than the previous one? Phone's crashed 3x since latest update. #FAIL",@414407 Let's work to resolve this together. Which version of iOS is installed currently and what iPhone do you have?,performance_crash,2017-11-03 15:06:31+00:00,2017-11-03 20:08:30+00:00
1530049,"@AppleSupport, Any reason why your new iOS won’t let me share a photo via iMessage?",@474867 We'd love to help. Are you attempting to send the photo from the Photos app?,messages_imessage,2017-11-03 15:06:49+00:00,2017-11-03 20:02:30+00:00
2000965,@115725 @AppleSupport @115858 @23150 Explain what’s happening with my keyboard,@170452 We'd be happy to take a look into this for you. Could you DM us the exact version of iOS running on your device?,device_settings_features,2017-11-03 15:07:29+00:00,2017-11-03 20:03:39+00:00
1530029,@474632 @AppleSupport Are you having issues with screen freezing? I have had trouble with not being able to answer calls. Also with texting.,@474859 We'd love to work with you to get things working as expected. Can you DM us the exact iOS version running?,performance_crash,2017-11-03 15:08:01+00:00,2017-11-03 20:07:00+00:00
2000992,Dear @AppleSupport When will you fix the “I️” glitch?,@591684 Thanks for reaching out to us. We'd like to help you and look into this further. Please DM us to continue working on this.,performance_crash,2017-11-03 15:13:58+00:00,2017-11-03 20:02:30+00:00
1445569,@AppleSupport Well it’s really slow and sometimes it shows sent on my iPhone but does not show the data on my iPad..esp.Photos!,"@455445 We’d like to love to help further. To start, please send us a DM confirming the exact iOS version your devices are using.",performance_crash,2017-11-03 15:18:40+00:00,2017-11-03 20:19:00+00:00
1531366,"All the glitches in iOS 11, including the constant freezing, shutting down of apps, no dial tone and now this question mark box, are unacceptable, @115858 @AppleSupport I’m fed up.",@475074 We're here to help. Send us a DM with your current iOS version to get started.,performance_crash,2017-11-03 15:19:46+00:00,2017-11-03 20:17:00+00:00
1531335,@AppleSupport I can not get my dictation back on my keyboard after the last crew updates. I have an iPad mini 2.,@475064 We know how convenient the dictation feature is. Can you DM us the exact version of iOS running?,device_settings_features,2017-11-03 15:20:21+00:00,2017-11-03 20:20:26+00:00
2001192,"Hi @AppleSupport, I have downloaded a song twice but it is not showing in my recently added/purchases. Please could you look into this?","@591753 We'd be glad to. What device did you download the song to? Let us know by DM, and we'll take it from there.",purchases_billing,2017-11-03 15:24:57+00:00,2017-11-03 20:33:00+00:00
1997315,My phone straight bit the dust on the cruise. iMessage won't work at all. I guess they want me to buy the X. @AppleSupport,@590575 We're here to help! Let us know what's going on in detail via DM. We can continue working with you there.,messages_imessage,2017-11-03 15:27:44+00:00,2017-11-03 17:18:30+00:00
1472776,"@AppleSupport Typing up a text message and if it, goes blank and to the home screen. And if you got back to messages it deleted like it didn’t happen.","@461854 To confirm, have you restarted your iPhone? Let us know in DM.",messages_imessage,2017-11-03 15:32:02+00:00,2017-11-03 20:24:23+00:00
1502023,@AppleSupport Yes voice and data lte are on,@468638 Great. You mentioned that you updated your device; are you running iOS 11.1 now?,sim_cellular_network,2017-11-03 15:35:58+00:00,2017-11-03 20:35:35+00:00
1532253,I so love the new iOS update. Great job @115858 @AppleSupport ❤️,@475281 Thank you.,ios_update,2017-11-03 15:36:03+00:00,2017-11-03 20:31:29+00:00
2001055,@AppleSupport I️ JUST TYPED A NOVEL TO MY SOMEWHAT EMOTIONAL BFF &amp; THE MESSAGE CRASHED AND DELETED IT ALL!!! FIX THIS SHIT PLZZZZZZZZZZ,"@591708 We’d love to help. To start, send us a DM confirming which device and exact software version you’re using.",performance_crash,2017-11-03 15:37:34+00:00,2017-11-03 20:27:00+00:00
1532213,@AppleSupport An album in iTunes library isn’t there anymore or in the cloud. It was a purchase,"@419386 Let's see what's going on with that album. First, let's make sure it's not hidden:",purchases_billing,2017-11-03 15:52:46+00:00,2017-11-03 20:42:33+00:00
2001591,@AppleSupport I love the way my keyboard is glitching. Fix I️t,"@468217 We're here to help you. DM us some further details including the device and OS version you're using, and we can go from there.",performance_crash,2017-11-03 15:57:32+00:00,2017-11-03 20:53:00+00:00
1997894,@117735 @AppleSupport Cellular data suddenly not working on iPhone 8. Not sure if this is a network or software problem. 2 bars/LTE.,"@590740 We can take a look into that and see what's going on. To start, let us know via DM which iOS version your device is on.",sim_cellular_network,2017-11-03 15:59:45+00:00,2017-11-03 18:26:33+00:00
2001622,Hey @AppleSupport new iOS beta (11.2) got the bug with the notifications again. ☹️,"@591866 Let us know via DM exactly what you see occurring and which device this is on, then we can help from there!",ios_update,2017-11-03 16:00:06+00:00,2017-11-03 20:54:00+00:00
1533024,can y’all fix the app store problem on 8 Plus? it won’t let me download game pigeon. @118936 @AppleSupport,@475478 Thanks for reaching out. We're glad to help. Can you download other apps from the App Store?,apps_app_store,2017-11-03 16:04:15+00:00,2017-11-03 20:58:00+00:00
1522737,Get your shit together. I️ don’t want my i’s to come up as I️ and I️ want my alarm to go off in the morning🙃@AppleSupport,@473178 Thanks for reaching out. Please come on over to DM and we'll be happy to discuss this issue with you.,device_settings_features,2017-11-03 16:04:27+00:00,2017-11-03 21:01:28+00:00
999877,@AppleSupport Would we do this prior to contacting our current carrier to activate the new device?,@240351 Excellent question! You'll be able to activate your device after Automatic Setup:,sim_cellular_network,2017-11-03 16:10:17+00:00,2017-11-03 21:08:31+00:00
1522664,"@AppleSupport Fotos is crashing, even cannot send Logfile with Feedback Assistant…","@473155 We’d like to look into this with you. To start, please send us a DM.",performance_crash,2017-11-03 16:10:54+00:00,2017-11-03 21:12:33+00:00
1522656,@AppleSupport Lots of people around the world are experiencing problems with crashes of the messages app on iPhone X! Can you fix that soon?,"@473153 Let's work together to figure out what's going on. Is Messages the only app crashing? Also, what is the exact iOS version?",performance_crash,2017-11-03 16:12:40+00:00,2017-11-03 21:14:00+00:00
1522732,@AppleSupport Why is my “i️” glitching?,@473175 Thanks for contacting us. Send us a DM and we'll go from there.,performance_crash,2017-11-03 16:13:05+00:00,2017-11-03 21:02:31+00:00
1482364,"@AppleSupport Well now that it’s updated it barely even works. Apps wont load or load super slow, everything glitches, half of my screen works only 50%","@464194 Got it. Send us a DM, and we'll help from there.",performance_crash,2017-11-03 16:19:10+00:00,2017-11-03 21:10:01+00:00
1502039,@AppleSupport volume up full tried everything through youtube videos just can only hear properly wen on loud speaker was about to sell this today aswell 😢,@468641 We'd like to look into this with you further. DM us using the link below and we'll go from there.,device_settings_features,2017-11-03 16:19:59+00:00,2017-11-03 21:10:00+00:00
1524194,Ever since the update my phone now just restarts randomly it’s quite annoying 😒 @AppleSupport,@473521 We are here to help. DM us your exact iOS version and we can take a look at this.,performance_crash,2017-11-03 16:21:51+00:00,2017-11-03 21:17:27+00:00
1522672,@AppleSupport can you fix the letter I️ on the keyboard!?,@473158 We're happy to help! Send us a DM with which device and iOS version you're using:,device_settings_features,2017-11-03 16:23:29+00:00,2017-11-03 21:12:00+00:00
2001816,I️ really hate this iPhone glitch I️ mean wtf is going on @AppleSupport,@591928 We can help. DM us with the type of iPhone you're using and the iOS version. We can look into this together.,performance_crash,2017-11-03 16:33:42+00:00,2017-11-03 21:20:00+00:00
1524179,@AppleSupport why are all my apps crashing. Didn’t do this before my last update,@473515 We can find out together. Please DM us more specific details of what you're experience to get started.,performance_crash,2017-11-03 16:33:46+00:00,2017-11-03 21:17:28+00:00
1524141,yo @AppleSupport why does my phone keep glitching and emojis not work since the newest update 😤,@233430 We know how important it is to be able to rely on your iPhone. Can you DM us what's happening exactly?,performance_crash,2017-11-03 16:35:32+00:00,2017-11-03 21:21:00+00:00
1524177,@AppleSupport why is my charger not working,"@473514 Hey, which charger are you referring to? Let us know the details and we'll help you out.",battery_charging,2017-11-03 16:35:43+00:00,2017-11-03 21:18:26+00:00
1524162,@AppleSupport I️ Have you all been alerted to the I glitch,@473510 Thanks for reaching out. Please come on over to DM and we'll be happy to discuss this issue with you.,performance_crash,2017-11-03 16:37:16+00:00,2017-11-03 21:19:05+00:00
1224416,Now my #iphone keeps freezing and turning off in the middle of anything I do. @AppleSupport please help.,@205232 Let's work on this together. Send us a DM.,performance_crash,2017-11-03 16:39:34+00:00,2017-11-03 21:31:47+00:00
1524139,@AppleSupport after the last update battery’s are dying too fast. WiFi and BTooth are going on w/o me.. help! Like new screenshot feature,@473504 We can definitely help you. Send us a DM and we'll take it from there.,device_settings_features,2017-11-03 16:39:51+00:00,2017-11-03 21:21:15+00:00
1497351,@AppleSupport I am using iOS 11.1 and I joust noticed it yesterday. This is a recently purchased iPhone 7 so it’s still brand new with no damages,@467654 DM us the details of your issue and we can take a closer look at this.,purchases_billing,2017-11-03 16:42:17+00:00,2017-11-03 21:27:00+00:00
2001803,I have the predictive text bug too. Where is the iOS update to fix this? @AppleSupport,"@463919 We can help. To start, DM us the type of device you're using and the iOS version installed. We'll go from there.",ios_update,2017-11-03 16:42:45+00:00,2017-11-03 21:27:00+00:00
2001790,"@AppleSupport I'm having trouble typing vowels on my keyboard. They are appearing as ""A?"" ... please help.","@322102 You're in the right place. Send a DM telling us the iPhone you have, the iOS version it's running, and the letters affected.",device_settings_features,2017-11-03 16:43:35+00:00,2017-11-03 21:29:30+00:00
1524082,"@AppleSupport wenn ich von ‚Flugmodus an‘ zurück auf ‚Flugmodus aus‘ stelle, schaltet sich Blutooth automatisch ungewollt an! 🤔iOS 11.0.3",@473486 We offer support via Twitter in English. Contact us for help in your preferred language here:,sim_cellular_network,2017-11-03 16:44:29+00:00,2017-11-03 21:27:39+00:00
1524065,Man @AppleSupport y’all gotta get y’all shit together.. why my damn WiFi just turn on by itself ?,"@473479 Let's see if we can help. If you're disabling from Control Center and have iOS 11, check out this:",device_settings_features,2017-11-03 16:44:47+00:00,2017-11-03 21:28:28+00:00
2001919,Ey @AppleSupport Iphone X is not going to be with Sim Card in the US? thanks!,"@591960 That's a good question. Can you DM us if you are buying the iPhone X through your carrier, elsewhere, or direct from us?",sim_cellular_network,2017-11-03 16:45:28+00:00,2017-11-03 21:31:00+00:00
1224418,@AppleSupport what’s wrong with the battery life???? pls fix this crap asap! annoying af😭 #ios11.1,@284502 We're here to help. Let's chat in DM to investigate.,battery_charging,2017-11-03 16:46:42+00:00,2017-11-03 21:31:19+00:00
1224376,"@AppleSupport It used to show the name of the airport, the wifi. Now it only shows ‘airport music’.",@407244 We'd be happy to look into this with you further. Reach out to our AirPort experts here:,device_settings_features,2017-11-03 16:53:11+00:00,2017-11-03 21:32:30+00:00
1224355,@AppleSupport Is it possible to buy an Iphone X without carrier on your website ? Will it be possible if it isn't ?,@407240 That's a question best suited for our Sales team. You can reach out to them here:,sim_cellular_network,2017-11-03 16:55:04+00:00,2017-11-03 21:33:01+00:00
2001860,@AppleSupport iPhone 7+ Battery draining faster than ever before after iOS 11.0.3 Update - absolutely ridiculous. When will it be fixed?,@591942 We want to help! DM us and let us know more about the issues you are having. We can look into it from there.,battery_charging,2017-11-03 16:57:27+00:00,2017-11-03 21:44:27+00:00
1224319,"IOS11 now asks to connect to random Wifis I then need to forget in Settings. Annoying, especially in the car. Ideas @AppleSupport ?","@407228 Hi there. If you don't want to connect automatically to Wi-Fi networks, turn off 'Ask to Join Networks' under Settings &gt; Wi-Fi.",device_settings_features,2017-11-03 17:02:09+00:00,2017-11-03 21:39:00+00:00
1224301,@AppleSupport why I can’t see links in my group chat on iMessage?,@407222 Let's look into this together. Which version of iOS are you currently using? You can check at Settings&gt;General&gt;About.,messages_imessage,2017-11-03 17:06:15+00:00,2017-11-03 21:42:00+00:00
1532229,@AppleSupport please help me my phone is glitching horribly!!!!!!!!! IOS 11.1 sucks,@475271 We've received your DM and will continue working with you there. Look for a reply from us shortly.,performance_crash,2017-11-03 17:07:43+00:00,2017-11-03 20:40:31+00:00
1526147,@AppleSupport everytime I open the AppStore I get this message. I have an iPhone 7 on 11.2 beta 1,@221765 Hi there! Send us a DM and we can get you pointed in the right direction from there.,apps_app_store,2017-11-03 17:12:10+00:00,2017-11-03 21:47:00+00:00
1526086,@AppleSupport I️ checked my keyboard settings and can’t find the issue.,@363320 We want to help you look into this issue. Send us a DM and we'll go from there.,device_settings_features,2017-11-03 17:24:58+00:00,2017-11-03 21:52:00+00:00
1526106,@AppleSupport my new iPhone x keeps asking me to enter the password for an old Apple ID of my sisters. How do I stop this?,@473955 We can help. How did you set up your iPhone? Which app is asking for this?,apple_id_account,2017-11-03 17:25:52+00:00,2017-11-03 21:50:34+00:00
1526045,@AppleSupport I mean the iPhone restarts automatically,"@123188 Have you tried a different Wi-Fi network? If not, try removing the update and downloading with the other network.",performance_crash,2017-11-03 17:30:08+00:00,2017-11-03 21:54:00+00:00
2002212,@applesupport. hi. word on the street is i can inquire about my phone's battery life here. seems to be dying ...,@592044 We can help. Follow these steps and DM us what iPhone and version of iOS you are using if issues persist:,battery_charging,2017-11-03 17:32:50+00:00,2017-11-03 21:54:00+00:00
1525976,@AppleSupport I got an iPhone X from T-Mobile today. Can I purchase a protection plan from you if I bring it unopened to the store?,@418387 Great question! You can learn more about buying an AppleCare plan for your iPhone X here:,purchases_billing,2017-11-03 17:33:32+00:00,2017-11-03 21:59:33+00:00
1550268,Hi @AppleSupport Any idea why iPhone 6 slower than usual just after updating software to 11.1 !? #Help,@479820 Let's look into this together. Send us a DM with details about what's happening with the iPhone 6 performance.,performance_crash,2017-11-03 17:37:51+00:00,2017-11-03 22:03:00+00:00
