customer_tweet_id,customer_text,support_reply
373372,@AppleSupport Cannot open any app downloaded from the App Store. Just sent a DM,@204476 Thanks for reaching out. We're here to help. We got your DM and will continue there.
2021764,"@AppleSupport iOS 11, when the phone is locked, screen is off, an upward motion of the gyro turns the screen on. Is this configurable?",@597933 It sure is. You can learn more about the Raise to Wake feature here: Questions? DM us.
2064220,@AppleSupport can you explain how to get around this bug? I'm clearly connected to the Internet,@197942 We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started.
1890206,"@AppleSupport Jesus please update IOS 11, this update just keeps my phone crashing and freezing I can’t even use my phone barely... 😷","@563691 We'd like to hear more, in DM, about what happens when things are crashing. Is the iPhone restarting or are apps quitting?"
267755,"alô @AppleSupport meu touch id não tá funcionando depois dessa atualização, vamos querer né !!!!","@179840 Since our Twitter support is available in English, get help at or join"
394585,@AppleSupport I found a link where someone explained it. It’s just the password to log in to your comp. No idea that was an iCloud password.,@209487 We're glad to hear you were able to get this figured out! If you need anything else just message us again.
1141039,@AppleSupport Maps Routing &amp; Navigation are down again,"@388587 Thanks for reaching out. As you can see from our System Status page, these services are up:"
2729171,@AppleSupport yes just tried it with wifi turned off and the same error message....,"@765195 Thanks for checking on that for us. We'd like to have you take a look at the troubleshooting steps outlined here: Scroll down to the section titled ""If you can’t reach the update server or can’t verify the update"". Let us know if this helps."
210551,Hey @AppleSupport - what’s up with the iPhone ringer being FULL BLAST regardless of the setting since the last update? Annoying please fix..,@165824 We'd like to better understand what's happening. Which model do you have and is iOS 11.0.2 the one installed?
1615426,@AppleSupport i think i did it!! thank you!,@495457 Glad to hear that helped! Let us know if we can assist you with anything in the future. Have a great day!
1565178,"@AppleSupport It opens only the messages, you have to go back into messages, create new message, enter the mobile number or contact name to be able to sms",@483208 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.
2870770,"@AppleSupport Fallas en Mail y Contactos con actualización MacOS High Sierra. Mail me borró las ""firmas"" de todas las cuentas. En Contactos mientras doy de alta un nuevo contacto se sale de la pantalla de captura",@797139 We offer support via Twitter in English. Get help in Spanish here: or join
1997087,"@AppleSupport I beg you speed up my phone recovery, 3 days is taking the piss","@590505 We understand. The more info you provide, the quicker we can get you back in. Tap here for tips:"
808250,"@AppleSupport battery isn’t lasting nearly as long as it did before the update, it’s 11.0.3.",@312585 Let’s team up in DM and we’ll do our best to assist you.
2794416,@AppleSupport This keeps popping up? Even when I had 100% &amp; my phone was plugged in i still had this.,@779817 Have you tried using iTunes to update? Be sure to back up first:
293398,@185883 @AppleSupport @115858 Please fix battery issue for iPhone 7 Plus!! I have to charge twice a day! The battery tickle fast! I felt stupid updating the new iOS,@185882 Let's help. Please reach out to us via DM and we can go from there together.
2422557,"@AppleSupport Hi, What is the update problem in 11.1.1 ? What is the solution to this ?","@695794 Are you having trouble with your device? If so, send us a DM with details on what you're experiencing."
2374385,"my phone got a new battery today, so it's on 100% for the first time in months, but it has also been frozen on the Settings page for nearly three hours. factory reset doesn't work bc it's locked too, somehow. i love you @AppleSupport !",@684944 We'd be happy to look into this with you. Send us a DM.
2041512,Clearly I am. Wtf @AppleSupport,@603629 We're happy to help. Take a look at the steps here: sends us DM if you need more help.
2581991,@AppleSupport Can't retrieve mail on and I'm sent to System Preferences to try to fix it. Every time I input my password I get this error message.,"@731759 Got it, thanks for the screenshot. Please send us a DM and let us know which macOS version your device running, and we'll work on this together from there."
2614259,"@AppleSupport Yes, it wouldn’t work no matter where in the city I was. Maps is turned on in cellular.",@476705 Thanks for the info! Let's try some steps to get this resolved. Please check out the guidance here and report back with the result:
1168847,@AppleSupport why does my phone say “No Service” after I updated my phone.,@394935 Hey there! We saw your DM and we'll meet you there.
1897896,@AppleSupport yeh tried restarting &amp; it still hasn't downloaded any emails for 6 days 😔,@544654 DM the country or region where you are currently located to continue.
925536,@AppleSupport i just take my neighbor Wifi,"@339643 Thanks for trying that. To help us dive deeper, can you please DM us?"
2341816,@AppleSupport Its there for sometime now. Its in the call app. Canno move the call thing back and forth. Its after the update to high sierra.,@677385 Thanks for clarifying the application. Are you able to restart your Mac or Force Quit the app? This article walks you through forcing an app to quit on a Mac:
2709169,@AppleSupport my apple id has been disabled for no absolute reason. how do i fix this?🙄,"@760778 We want you to be able to use your Apple ID securely &amp; efficiently. Try the steps mentioned here: If you still have issues, reach out to our Apple ID experts here:"
2291598,"@AppleSupport how can I put my iPad back to IOS 10 IOS 11 is terrible, the keyboards messed up I don’t know where things are anymore, I can’t watch YouTube while messaging my friends anymore, is there a way I can go back to IOS 10","@665542 While you can’t revert to an earlier public iOS version, we’d love to chat with you about your keyboard in iOS 11. How is it not working right? Also, is this only happening in the YouTube app?"
2806700,@AppleSupport Ipad can't connect to activation server after updating? help?,@782798 We've got your DM's and we look forward to working with you there.
1007574,"@AppleSupport I am using iphone 6s plus and ios 11.0.3. Yes, this is the only app,facing issues.","@358428 You've come to the right place! Is there an update in the App Store for Facebook? If so, let's install it and test, please."
53596,"@AppleSupport And if I delete the alias and create a new Apple ID, could I bring all of my devices and purchases to the new one?",@128115. Please DM us so that we can continue to look into this together.
2789185,@AppleSupport i have 2 different bluetooth devices that both experience the same issue. i always have my phone about less than 3 feet from the device. this does not happen with traditional wired headphones or with the built-in speakers.,"@778554 Thank you for narrowing that down for us. Try toggling Bluetooth off at Settings &gt; Bluetooth for a few minutes. Let us know in DM if it steadies the connection, even if only briefly, after turning it back on."
563092,@AppleSupport I was on iOS 11.1 and I didn’t see I had an update but I updated it to 11.2 just now and my music works just fine,@251816 That's great. We always recommend staying up to date to ensure full compatibility.
1738833,@AppleSupport Why am I getting this 30-40x a day since I got my iPhone X??? Never had this before...,@524819 We're here for you! Let's take a look at this issue together in DM.
1329313,@AppleSupport Ever since I downloaded IOS 11 my apps keep freezing and I keep having to close out and try again,@430159 Send us a DM and let us know what version of iOS 11 you're running. We'll go from there.
1130564,"Fica assim, só dando “sem serviço”, @AppleSupport obrigado!","@386440 Since our Twitter support is available in English, get help at or join"
2343796,@AppleSupport I think their is a scam happening. I received this text and a phone call immediately. Didn’t answer the call.,@470970 Let’s take a closer look into this together. Send us a DM to continue.
2116829,@AppleSupport,"@623922 Thanks for reaching out. This article has more details on that behavior, including how to address it:"
2152167,"Hi @AppleSupport, Four original Apple cables. None of them work. More annoying than your software issues. Please fix.",@386794 Let's see what we can do to help. Send us a DM with more information on these cables.
2078799,@AppleSupport what the hell is this? My turned on to this!? What is this!?,"@614808 Let's try restarting your Mac by following this article, and DM us if this continues:"
2261456,"I * ugh!!! Come on @AppleSupport I need you guys to fix this I️, like asap!","@658429 Let's look into this for you. iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, How to back up: DM us if you run into any issues."
594637,@AppleSupport no the screen was off and black and only siri was working and the phone was still on,"@260880 Got it, thanks for clarifying for us. Did your iPhone eventually start working normally on its own, or did you take steps to get the screen working again? Has this ever occurred before, or was this the first time you've seen this happen?"
748823,@AppleSupport 11.0.3,@299007 Let's take a closer look. Reach out via DM using the link below.
2945646,@AppleSupport the /opt folder that I created to keep many very useful things was deleted during High Sierra upgrade. Is this behavior documented somewhere so I can understand what happened (and not repeat)?,@813647 We'd like to help! Send us a DM with additional details to continue.
2289408,"Drove 180 miles to the store in ft worth, tx to my genius apt to fix my mac only to have the store ""unexpectededly closed."" Thanks for not even notifying me @AppleSupport @115858",@665107 We'd like to work with you on your experience. DM us more about what happened once you arrived at the Apple Store here:
2435296,@AppleSupport is there a problem with your Apple ID server? It’s not recognising my password on iTunes,"@698744 All our systems are up and running. To verify, are you able to sign in to the Apple ID website?"
1419634,@AppleSupport ???,@217314 We can help. Tell us which software version you're using in DM. Click here:
690439,@AppleSupport I need help figuring out why my Bluetooth is turning itself on automatically.,@538191 We want to help! What model of device are you having this trouble with?
168895,"Ever since I updated my phone, it’s been acting up. @AppleSupport I will sue you guys.",@155300 We want to help you out. Send us a DM and let us know what iPhone and version of iOS you are running.
2309582,@AppleSupport your update didn’t work,@669867 So we can look into this with you. Can you please message us in DM?
1355136,Hey! @115858 @AppleSupport I am planning to buy the new macbook pro.Can you tell me the best time to buy it at the best price.,"@436002 We'll point you in the right direction. For questions about purchasing, connect here:"
1296295,@AppleSupport Apple Man U guys suck a lot !! even thou I like ur devices it sucks that u take out firmware’s without being sure.,@422990 We'd like to look into what's draining your battery. Please send us a DM with which version of iOS 11 you're updated to.
1246453,@115858 @AppleSupport I’m having trouble verifying my @45780 Card is there any other way to do it beside call the bank?,"@178437 Thanks for reaching out. Are you looking to use the card for the iTunes &amp; App Store, Apple Pay, or both? Let us know in a DM."
188366,@AppleSupport Hello there. Pls help me with this. It happens quite often. Thank you kindly 👍🏻,@160199 We'd love to help out. Can you tell us which steps you've tried so far? This way we won't have you do any steps over again.
2618330,@AppleSupport Im running the latest firmware i close all of my apps,@739947 Got it. Let's go ahead and meet in DM and we'll continue there.
1640750,@AppleSupport Thanks but I’ve already done that and it’s still doing it. How long is the update gonna take?,"@501602 Let's work on this together. To continue, please send us a DM with the link below."
1689957,"Anyone else out there notice that IOS update 11.0.3 messes up their font settings on the iPhone? Don’t fix what ain’t broke, @AppleSupport",@513063 We're here to help. Let's meet in DM to investigate further.
2678269,@AppleSupport hello I’ve been charged twice for my LinkedIn subscription. Is there any way into get a refund for accessa mount charged?,"@753678 Thanks for reaching out, we're more than happy to help get you directed to the best place for support with charges from subscriptions. You can get started by reviewing the information in this article:"
52258,@AppleSupport There’s an update available for 11.1 but friends that already updated are experiencing the same issue.,@127752 Understood. Please DM us and we will continue from there.
602389,@AppleSupport why do I have on my new IPhone 8 Plus such a bad WLAN and Cellular Connection? Full bars 10mbits/ sec. iPad Air 2 same position 90mbits/sec @115858,"@262991 We’d love to assist with the Wi-Fi connection on your iPhone 8 Plus. To begin, which iOS version is installed on it? Also, what exactly is happening with the connection (e.g. frequent disconnects, doesn’t connect despite showing as connected, etc.)?"
2343643,@AppleSupport and on top of that why is my iPhone 7 so shit. Keeps crashing all my apps and sometimes it just freezes and reboots.,"@677811 We're here to help. Can you tell us which version of iOS you're using? Also, can you tell us when this issue began?"
2845694,Dear @AppleSupport I am using iPhone 6S and updated iOS 11. I am turn off wifi connection but it’s auto turn on till morning. Due to technical issue I am facing battery discharging and other disturbance updates. Resolve it ASAP,"@791526 We'd be happy to look into this with you! Regarding the Wi-Fi, are you turning it off in Control Center? Wi-Fi in the Control Center has changed with iOS 11, check out:"
51625,@AppleSupport In every app except iMessage,"@127589 Let's take a deeper look! To begin, feel free to DM us what country you're currently located in:"
1620614,"@AppleSupport Thanks, what about the battery issue? Is @115858 going to fix it? I need to charge my phone twice a day now. @AppleSupport",@496685 We'd be happy to take a further look into this. Send us a DM &amp; we'll continue there.
569261,@AppleSupport iOS 11.2 but its been happening since iOS 11.1..,@253585 Thank you. Which country are you located in? Please reply in DM.
2553981,@AppleSupport Battery lasts only for 3 hours after full charge. This is happening post upgrade of iOS,@725334 Let's meet up in DM. Please tell us which version of iOS you have installed on your iPhone there.
445992,@ATT @115858 @AppleSupport there is some major bug and glitch in #IOS11. Why is my phone showing ATT WiFi signal and why am I getting calls on airplane mode?? Quality at Apple is deteriorating. @116333 you have to address this security issue ASAP. @121927 @220626 @132459 $aapl,@220625 You've reached the right place for support. We're happy to answer all your questions. When did you first notice these issues? DM us with the model of iPhone you're using to continue.
2803414,@AppleSupport 11.1.1,"@781987 Thanks for that information. The first step that we'd like to go over with you, is to backup and update your device. Here's how:"
2081291,I put my phone on dnd...... Why am I still being disturbed?@AppleSupport,@615489 We'd be happy to help with the Do Not Disturb feature. Can you DM us your version of iOS and what's happening exactly?
2109852,@AppleSupport How can I set a new ringtone from a mp3 with Apple Configurator 2? #Help,@563335 Thanks for reaching out. You can get help with Apple Configurator here:
1063103,@AppleSupport I am having issues with email downloads and my phone isn’t recognising a lot of my contacts but they are still in contact list,"@371024 We can help. Give us some details on what you’re noticing with email. Also, what happens when you try to access contacts?"
2779284,@AppleSupport Thank you! Is it possible to remove latest update? So many had the same issue with their phones at Apple store yesterday. Was told there isn't much they can do about it and will probably have to purchase new phone. Basically too bad! 😐,"@774572 While we don't have an option to move back to a previous update we're always happy to work through any issues anyone has after an update. If you have further questions, reach out to us in DM with the link below:"
1967258,"@AppleSupport iOS 11.0.3 is the worst iOS, The battery is draining fast! Send the new update ASAP!!!!","@582964 Hey, we can offer some suggestions regarding the battery life. Meet us in DM, and we'll work together from there."
2021648,Y'all my phone still hasn't gotten the iOS 11 update. Helpppp @AppleSupport,"@597893 We'd love to help you get your update! Which model iPhone do you have? Are you trying to update over Wi-Fi, or through iTunes?"
352840,"@AppleSupport after updating my MacBook to High Sierra it continuously runs fan, drains battery and CPU usage is always 100%+. Please help.",@199887 We'd love to help with this. Follow these steps to reset the SMC and let us know how it goes:
2301147,@AppleSupport Keeps denying grandmas storage upgrade🤔,"@667860 We'd be happy to help in any way we can. Since our support is available in English, could you translate the error message you're receiving? Have you tried restarting the iPhone since attempting the upgrade?"
627916,@AppleSupport Says there is no uk chat available ????,"@125170 Sorry about that, Jen. Try the chat link at the bottom of the UK page here: If chat is not available, you can also call the Sales Team directly with the phone number provided. Here it is if it's not displaying for you: 0800 048 0408."
1697368,Yoo WHAT THE FUCK IS UP WITH MY KEYBOARD @115858 @AppleSupport??,@514862 We'd like to help you. What are you experiencing with your keyboard?
87134,"@AppleSupport @115858 I took a picture and when I went to the camera roll, about 11,000 photos went missing. I had around 24k, now at 13k.","@135065 We know how important your photos are, and we'd love to help. Since the photos disappeared, have you had a chance to restart your iPhone?"
400926,@AppleSupport Since new iOS 11 my iPhone is glitching wish I would of never updated 😫👎🏻,"@210821 We're here to help. Does this issue happen while using certain apps only, or all apps?"
2970233,"@AppleSupport I restart my phone 2 times in the morning, but like 15 minutes ago I started to received notifications, so I think the problem is solved","@815842 Great, we're glad to hear that! Thanks for keeping us posted."
1342696,"@AppleSupport Sorry I just checked, that is the one I’m on! 😭",@433148 No worries. Let us know if you use these tips or have these settings set for your iPhone 6s:
187302,@AppleSupport IOS 11.0.2 the lastest version available!,@159944 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in?
1693495,My iphone glitching from the update lowkey makes me want to switch to an android @AppleSupport,@513942 We would like to help with your iPhone. What issue are you having? Which exact iOS version are you running?
858921,"@AppleSupport Every app I use does the same thing... it started 3 days ago and I’m unsure why, any assistance would be amazing",@123699 We'd love to help get this resolved. Could you Direct Message us so we can look into this further with you?
1368997,"@AppleSupport So you’re working on a fix, right?",@438654 We’d like to offer our support. Please DM us which device and version of iOS you’re using to begin.
2958741,"@AppleSupport Every time I load the Photos app, it shows me the 'What's New In Photos' screen and prompts to take a tour. How can I turn that off?? I've taken this tour 100 times now!!","@479827 When you see the alert, does it have a ""Don't show me again"" option?"
1742389,@AppleSupport I️ updated my damn phone so why am I️ still seeing those damn boxes when I️ type I️ ????,@392019 Here’s what you can do to work around the issue until it’s fixed in a future software update:
567646,@AppleSupport See i DMed you a long time ago you haven’t responded,"@253142 Sorry for any confusion. We'd like to continue working here with you. Let's make sure we've gone through all the steps under ""If your device charges slowly or won’t charge"":"
889099,@AppleSupport iPhone 6s to Sony MDR-ZX770BN Headphones for example.,"@331083 So we can dig into this in more details, let's connect over in Direct Message. Walk us through the steps you take to try and connect the two so we know what you're seeing."
1301857,Hey @AppleSupport your iOS update makes me miss my landline. I pay way too much for a phone that freezes like pond water in Alaska. #iphone,@424246 We'll be glad to look into this with you. Are you experiencing the freezing when using any specific apps?
513644,@AppleSupport sucks! Getting though to a store for appointments is a nightmare and online Genius Bar appointment option seems to be disabled...hopeless experience with Doncaster store in Victoria Australia!,@238226 That was not the experience we wanted for you. Send us a DM and we'll double check on available Genius Bar appointments with you.
874796,"My @115858 iPhone fails when under warranty,yet I’m told I have to be without a phone for 2weeks!I suffer for a system error 😡😡 @AppleSupport",@327690 We’ve received your DM and will continue there shortly. Thank you for your patience.
98842,Ever since I updated my phone it hasn’t been able to hold a charge very well 😡 @115858 @AppleSupport,@137634 Let's look in to this battery issue together. Please DM us about this and we'll continue there.
1045615,@AppleSupport I used to do iTunes but I never connect to my computer and my iCloud is full!,@367195 Please join us in DM and let us know which iOS version is installed. You can find it in: Settings &gt; General &gt; About &gt; Version
764870,Acabo de actualizar al 11.0.3 y sigue igual el sistema ralentizado. Una mierda todo esto de #iOS11 @AppleSupport quiero el iOS10 ya.,@302809 We offer support via Twitter in English. Get help in Spanish here: or join
1393397,@AppleSupport No I haven’t blocked them I reported them as spam in the text message inbox,@444060 Let's look further into this. Please DM us the device you are using.
165778,@AppleSupport 11.1.2 (15B202),@154489 Okay. Join us in DM so we can better assist you:
1979879,@AppleSupport why is there no icon so I can delete the notifications??????????????? Happens all the time,@586112 We'd like to help. Check out steps for managing notifications here: Questions? DM us.
1954178,@AppleSupport WiFi. 6s.,@580103 We want to help! DM us and let us know more about the issues you are having.
937719,@AppleSupport I do not have a second phone on me at the moment. Not until 9pm mtn time,@342284 We know you want fast resolution for this. Can you try those on the other iPhone and get back to us?
2279845,@AppleSupport Update fixed it.,"@662799 We're glad to hear that! If you have any other questions we can help with in the future, please don't hesitate to reach back out."
1810139,Not entirely satisfied with my @AppleSupport experience from the Genius Bar today. I'd expect more considering the price of the products.,"@543809 Thank you for reaching out. We want to know more about your experience. Please DM us, and we will continue from there."
663509,@AppleSupport I've dm you. Thanks,@278132 We’ve received your DM and will continue working with you there.
164208,"@AppleSupport Is ""Siri voice"" synced via iCloud? All my devices now use American (Female) despite me only changing it on my iPhone yesterday?",@151154 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together.
1975344,@AppleSupport I just updated my iphone 6s to ios 11.1 now I cannot open my look screen. every time I type my password the phone crash,@584976 We want to help. Can you tell us which steps you've tried so far? This way we won't have you do any steps over again.
2093729,Idk about going team droid but Apple do need to work on this @AppleSupport #apple,@618635 Here’s what you can do to work around the issue until it’s fixed in a future software update:
2025133,"@AppleSupport Hi, I’m unable clear all notifications at one time and even if I close a app, it’s still running in background.",@228350 That's not the experience we want you to have. DM us using the link below and let us know your iOS version.
2007930,Why is my camera blurry and why do i keep getting these I️ when I️ type certain letters? Just started today. @AppleSupport @115858,"@593746 We'd love to help out. Is your camera blurry only in the Camera app, or when using other apps as well? Let us know more in DM."
2146519,@AppleSupport there is an issue with the phone. Brand new 8+ goes from 100% to 85% in 20 minutes while its in airplane mode and display is off.,"@630994 Let's look into this together! To start, can you DM us what iOS version you're currently on?"
464707,I need to the mic on my phone fix. Is that possible? @AppleSupport @115858,@225521 Meet us in DM. We'd like to know more about the issue you're facing.
1202044,"@AppleSupport Only for a night, and it still happens even if I restart it","@402424 OK, we'd like to look into this further. Send us a DM and let us know which country you're in. We'll continue there."
2584357,"@AppleSupport Thank you for replying but I️ have version 11.1.2, what are my options?",@732345 We'd be happy to look into this with you further. DM us using the link below and we'll go from there.
1541924,@AppleSupport @115858,"@477753 We're here to help with your iPhone X. First, let's make sure to do each of the steps here:"
1411622,"@AppleSupport Yes. When I pull up the app, the video option is missing. Two other people I know have had the same problem",@399109 Have you restarted your device since this happened?
334524,Hi @AppleSupport after installing iOS 11.0.2 there is huge drain in battery life on my iPhone 5s and my iPhone is getting hot when i use it.,@195714 Thanks for reaching out again. Were you able to try the steps in the link we previously provided?
703204,To desde as 8hrs tentando colocar o email no iCloud da minha mãe E ATÉ AGORA NÃO CONSEGUI VAI TOMAR NO OLHO DO CU TO MT PUTO @AppleSupport,"@287993 Since our Twitter support is available in English, get help at or join"
1393394,@AppleSupport I selected all messages in my inbox and clicked report as spam,"@444060 Are you looking to unblock phone numbers recently blocked in your call log? If so, check this article:"
2061976,@2501 @116333 @AppleSupport @115858 and takes only 4 hrs to be fully blown off after the 12 hr of hard work charging (:,@609816 That doesn't sound normal one bit. Let's chat over in Direct Message and we'll see what's going on with your iPad.
2545649,@AppleSupport tried updating to High Sierra on my MacBook Pro and it had this error message during reboot and now stuck on a loop to this same message every time I restart!! Don’t even want to update anymore just want access to my laptop.,@723559 We are glad you reached out so that we can help you get back into your MacBook and install macOS High Sierra properly. Meet up with us in Direct Message so we can go through a few steps to make that happen.
2004410,Man @AppleSupport I got my IPhone X today and it already broke..what do I do? 😳😔,"@592730 We'd be happy to look this over with you. Please meet us in DM so we may gather information, and better assist."
1220031,@AppleSupport Lol send me a phone that doesn’t crash every 5 minutes 🤦🏼‍♀️🙄,@406236 We'd like some additional details to help. Send us a DM with the link below and we'll take it from there.
1734359,@AppleSupport my 1200 dollar phone can’t type I without me having to autocorrect it 12 times.,@523735 Here’s what you can do to work around the issue until it’s fixed in a future software update:
188425,@AppleSupport I updated all apps and also the iOS but still facing qucik battery drain for some reason.,@160217 Does any of the info in this article help?
543684,@AppleSupport My iPhone works fine for about 2-3 minutes. Then the screen turns black and a loading circle appears. The circle shows for about 10-20 seconds and then it will work again for 2-3 minutes.,@246286 Got it. We know that the performance of your devices is important. Here's a link that will help you resolve this unexpected restart issue: Please be sure to create a back up of your data prior to updating. Here's how:
371150,"@AppleSupport may you help me , i would like to know when the IPhone x arrive to Israel thank you",@203891 We appreciate your interest and encourage you to stay up to date on Apple news here:
215845,@167330 @AppleSupport Any resolution to this? 11.0.2 - iPhone 7 - still no mail via mail app - Outlook App works without issue,@201593 Let's look into this further in DM.
894856,@AppleSupport Thanks but that did not help. How do I stop notifications that I have not backed up in X days? Back up automatically is off,@328357 Please come on over to DM and we'll take a closer look into this with you.
1526151,@AppleSupport tell me why when I️ type “I️” it becomes “A *cquestion mark in a box*” all happened after the new update,@290937 Let's work on this together. Reach out to us in a DM to get started.
939111,My earbuds are malfunctioning. I bought them in March. @AppleSupport would you give me a free replacement if I brought my old ones to the store?? I have the receipt on my phone.,"@342621 We're here to help! To make sure all bases are covered, have you tried them with another device, or have you tried another set of headphones with your iPhone? DM us more info, including which country you're in as support options vary, and we'll get started."
1688563,"@AppleSupport It actually doesn’t work for all phones, but good try 👍🏼","@512737 If you're still running into trouble, meet up with us in DM, and we'll take a look."
1405481,@AppleSupport This doesn’t work... @AppleSupport 😡😡,"@565557 We want to help you. DM us, and we can look into this deeper."
1509960,@AppleSupport kenpa ada notifikasi Tdak Dpat Masuk Jumlah maksimum akun gratis tlah diaktifkan d iPhone ini dan bagaimana cara mengatasinya,@470470 We offer support via Twitter in English. Contact us for help in your preferred language here:
1460581,@AppleSupport Perfect example,@458997 Thanks for reaching out. We're here to help. DM us so we can look into this further with you.
2141636,@AppleSupport when are you all going to fix the I️,@629742 Here’s what you can do to work around the issue until it’s fixed in a future software update:
753246,"@116333 @115858 @AppleSupport iOS 11.0.2 also sucks. Still problem w/ data, touch screen and battery life. This is by far the worst iOS",@299763 We'd like to help. Please DM us the device you're experiencing this issue on and we'll get started.
199340,@AppleSupport does the series 3 ⌚️come with the folding pin power adapter in the UK?,"@162983 It comes with a 5W USB power adapter. For more questions, reach out to our team at the Apple Online Store:"
1557121,@AppleSupport why does this suddenly keep appearing since I’ve updated my phone #appleupdate #iphone7,"@481351 Did you update to the latest iOS version, 11.1.1? Check at Settings &gt; General &gt; About &gt; Version."
433048,"@AppleSupport Thanks, yes I know that. But I want to share the email as a PDF. Is there a way of doing that? Thanks :)",@217993 Please DM us via the following link and we can help you further with this.
2055652,"@AppleSupport tell your engineers to fix your f*cking OS, meanwhile i’ll format the phone and re-install, that’s what you’ll tell me anyway!","@607936 If you change your mind, and would like to do troubleshooting, please reach out to us in DM. We'd love to assist."
123723,@AppleSupport hey! how can I update my iphone using cellular data?,@143664 That's a great question! You can only update your iPhone using Wi-Fi or by using iTunes on a computer. This article explains more:
118107,@AppleSupport Just wanted to say thank you again for the quick response and help this morning!☺️ Amazing!!,"@142193 You're most welcome. Anytime you need assistance, we've got your back."
1773689,Anyone know why my iPhone 6’s battery currently last about 5 minutes? I have to leave it plugged in all the time to use it @AppleSupport,@533074 Let's figure out what's going on with your battery. Please DM and tell us your version of iOS.
2686068,@AppleSupport 11.0.3 on my 6s+ is so slow most applications hang for 5+ seconds to open. When’s the next update to fix this mess?,"@755366 Great question! iOS 11.1 has just been released today, so we recommend backing up before updating:"
720510,"@AppleSupport Thank you Apple, I’m still having issue seeing other people’s emojis on Twitter.","@292441 We want to help. DM us if you can use the new emoji's and if they work in other apps, like Messages. We'll help there."
1304249,I updated my iPhone 7 and now my alarms won’t work sos @AppleSupport 😭,"@424770 Thanks for reaching out to us, we'd like to help! What's the exact iOS version on your iPhone?"
2442788,@AppleSupport yea,@700491 Please send us a DM to continue this conversation.
2890724,@AppleSupport What gives? How do I fix this? My iPhone se is up to date.,@801406 Thanks for reaching out. We're happy to look into this with you. Do you see the same results after you restart your iPhone?
1011817,@AppleSupport It's stuck on this screen or a black screen iTunes said it's broke and can't recover and now downloading ⌛️I guess for the factory reset,@359406 Let's continue troubleshooting in DM and get this into resolution. Do you regularly back up to iCloud or iTunes on a computer?
337775,@AppleSupport,@196620 Thanks. Let's continue in DM.
2126011,@AppleSupport I thank you kindly,@626075 You're welcome. Let us know if you need any further help.
509548,@AppleSupport iPhone 6s and iOS 11- I get text and call notifications but not notifications from apps such as Twitter or Facebook,"@237060 OK the issue is with the Facebook and Twitter applications. What kind of notification do you have set up for these applications? (a sound, a red dot on the app icon, an alert that pops up on the screen, etc.)"
270649,@AppleSupport after I restored my phone any texts I get after I turn on my phone get deleted as soon as I type in my passcode,@180548 Help is here. We'd like to look into this further via DM. Please tap here to meet us there:
2771762,@AppleSupport i am sorry is this your email?,@774781 You've come to the right place for help. This looks to be a phishing attempt. We'd recommend looking through the following article for tips on identifying and reporting this type of message:
391720,Why have I no longer got the option to turn off auto-brightness @AppleSupport #ios11 #update doing my head in!,@208750 Auto-Brightness can be turned off in Settings &gt; General &gt; Accessibility &gt; Display Accommodations:
181393,@AppleSupport Yes. It only got worse after I rebooted.,"@158611 Understood! What happens when you remove the apps and create a new folder? Does this issue seem to persist? If so, follow up with us in DM."
2518171,@AppleSupport No. They don’t do anything even after a hard reset. I open App Store and half of them are trying to update even though auto updates are OFF. I click individual updates and nothing. Same with new apps. See screen capture.,@717308 Okay. What kind of phone do you have and is it running iOS 11.1.1? You can check in Settings &gt; General &gt; About. Let us know in DM and we can continue to help.
1790843,i can’t download or add songs to my playlist on apple music? help? @AppleSupport,"@537940 We know how important your music is, so let's look into this. To start, DM us which device and software version you're using."
2009409,"Seriously though, wtf @AppleSupport? Are you deliberately making iTunes not work fully to entice people switch to Apple Music?",@594176 We’d like to understand more about this situation. Please DM us some details and we’ll take it from there.
2565714,@AppleSupport i upgraded to iOS 11.1.1 and since then i have been facing vibration issues. My phone's vibration automatically turns off in ringer and silent mode (both). on tapping phone couple of times it comes back to normal. but problem persists. help please.,@727900 Thank you for taking the time to reach out to us. We'd love to look into this with you. Did the issue occur at all prior to updating? Does restarting make any difference? Let us know in DM.
1896351,Yo @AppleSupport,@565218 We can assist you. Please DM us your device model via the following link and we'll help you further from there.
518365,"@AppleSupport my phone is suddenly doing weird stuff like this, what can i do?",@239561 We are here for you. Let's take a look at this further for you. Reach out to us in DM.
2044953,@AppleSupport hey can you guys turn off my blue tooth? It’s still searching for networks and killing my battery.,@604749 We’d be happy to look into this for you. Send us a DM with more details of what's going on and we'll continue there.
720692,@AppleSupport I have restarted my device many times since and the issue is still present. I'm not the only one seeing this:,"@292490 Have you already updated to our latest release, iOS 11.0.2? Let us know in DM."
456143,"@AppleSupport why is there a tiny circle with my friend’s face in it on this station in @115948? I’ve never seen this before, and tapping directly on it just plays the station. No other stations have this.",@206716 Great question! It looks like the two of you may be sharing stations you like on Apple Music. Have a look at this article:
